time,frame,id,x,y
1513604454715,50,0,2385.0,3535.0
1513604454715,50,1,1220.0,3370.0
1513604454715,50,2,1740.0,3385.0
1513604454715,50,3,1815.0,3325.0
1513604454715,50,4,665.0,3270.0
1513604454715,50,5,1635.0,3375.0
1513604454715,50,6,780.0,3290.0
1513604454715,50,7,1385.0,3305.0
1513604454715,50,8,1070.0,3185.0
1513604454715,50,9,2055.0,3155.0
1513604454715,51,0,2385.0,3535.0
1513604454715,51,1,1220.0,3370.0
1513604454715,51,2,1740.0,3385.0
1513604454715,51,3,1820.0,3320.0
1513604454715,51,4,665.0,3270.0
1513604454715,51,5,1635.0,3380.0
1513604454715,51,6,780.0,3290.0
1513604454715,51,7,1385.0,3305.0
1513604454715,51,8,1070.0,3180.0
1513604454715,51,9,2055.0,3155.0
1513604454715,52,0,2385.0,3535.0
1513604454715,52,1,1225.0,3370.0
1513604454715,52,2,1740.0,3385.0
1513604454715,52,3,1825.0,3315.0
1513604454715,52,4,665.0,3270.0
1513604454715,52,5,1635.0,3380.0
1513604454715,52,6,780.0,3290.0
1513604454715,52,7,1385.0,3305.0
1513604454715,52,8,1075.0,3180.0
1513604454715,52,9,2060.0,3155.0
1513604454715,53,0,2380.0,3535.0
1513604454715,53,1,1225.0,3370.0
1513604454715,53,2,1740.0,3385.0
1513604454715,53,3,1830.0,3315.0
1513604454715,53,4,670.0,3275.0
1513604454715,53,5,1630.0,3380.0
1513604454715,53,6,780.0,3290.0
1513604454715,53,7,1385.0,3305.0
1513604454715,53,8,1075.0,3175.0
1513604454715,53,9,2055.0,3155.0
1513604454715,54,0,2380.0,3540.0
1513604454715,54,1,1230.0,3365.0
1513604454715,54,2,1740.0,3380.0
1513604454715,54,3,1830.0,3310.0
1513604454715,54,4,670.0,3275.0
1513604454715,54,5,1630.0,3380.0
1513604454715,54,6,780.0,3290.0
1513604454715,54,7,1385.0,3305.0
1513604454715,54,8,1080.0,3175.0
1513604454715,54,9,2055.0,3155.0
1513604454715,55,0,2380.0,3540.0
1513604454715,55,1,1235.0,3365.0
1513604454715,55,2,1740.0,3380.0
1513604454715,55,3,1830.0,3310.0
1513604454715,55,4,670.0,3275.0
1513604454715,55,5,1630.0,3380.0
1513604454715,55,6,780.0,3290.0
1513604454715,55,7,1385.0,3305.0
1513604454715,55,8,1085.0,3170.0
1513604454715,55,9,2055.0,3155.0
1513604454715,56,0,2380.0,3540.0
1513604454715,56,1,1240.0,3365.0
1513604454715,56,2,1740.0,3380.0
1513604454715,56,3,1835.0,3310.0
1513604454715,56,4,670.0,3275.0
1513604454715,56,5,1630.0,3380.0
1513604454715,56,6,780.0,3290.0
1513604454715,56,7,1385.0,3305.0
1513604454715,56,8,1085.0,3165.0
1513604454715,56,9,2055.0,3155.0
1513604454715,57,0,2380.0,3540.0
1513604454715,57,1,1240.0,3365.0
1513604454715,57,2,1745.0,3380.0
1513604454715,57,3,1835.0,3310.0
1513604454715,57,4,670.0,3270.0
1513604454715,57,5,1630.0,3385.0
1513604454715,57,6,780.0,3290.0
1513604454715,57,7,1385.0,3305.0
1513604454715,57,8,1090.0,3165.0
1513604454715,57,9,2055.0,3150.0
1513604454715,58,0,2380.0,3545.0
1513604454715,58,1,1245.0,3365.0
1513604454715,58,2,1745.0,3380.0
1513604454715,58,3,1840.0,3305.0
1513604454715,58,4,670.0,3270.0
1513604454715,58,5,1630.0,3385.0
1513604454715,58,6,780.0,3290.0
1513604454715,58,7,1385.0,3305.0
1513604454715,58,8,1095.0,3160.0
1513604454715,58,9,2055.0,3150.0
1513604454715,59,0,2380.0,3545.0
1513604454715,59,1,1245.0,3365.0
1513604454715,59,2,1745.0,3380.0
1513604454715,59,3,1840.0,3305.0
1513604454715,59,4,670.0,3270.0
1513604454715,59,5,1630.0,3385.0
1513604454715,59,6,775.0,3290.0
1513604454715,59,7,1385.0,3310.0
1513604454715,59,8,1095.0,3160.0
1513604454715,59,9,2055.0,3150.0
1513604454715,60,0,2380.0,3545.0
1513604454715,60,1,1245.0,3365.0
1513604454715,60,2,1745.0,3380.0
1513604454715,60,3,1845.0,3300.0
1513604454715,60,4,670.0,3270.0
1513604454715,60,5,1625.0,3385.0
1513604454715,60,6,775.0,3285.0
1513604454715,60,7,1385.0,3310.0
1513604454715,60,8,1100.0,3160.0
1513604454715,60,9,2060.0,3145.0
1513604454715,61,0,2375.0,3545.0
1513604454715,61,1,1250.0,3365.0
1513604454715,61,2,1745.0,3380.0
1513604454715,61,3,1850.0,3300.0
1513604454715,61,4,670.0,3270.0
1513604454715,61,5,1625.0,3385.0
1513604454715,61,6,775.0,3290.0
1513604454715,61,7,1385.0,3310.0
1513604454715,61,8,1100.0,3155.0
1513604454715,61,9,2060.0,3145.0
1513604454715,62,0,2375.0,3545.0
1513604454715,62,1,1250.0,3365.0
1513604454715,62,2,1745.0,3380.0
1513604454715,62,3,1855.0,3295.0
1513604454715,62,4,675.0,3275.0
1513604454715,62,5,1625.0,3385.0
1513604454715,62,6,775.0,3290.0
1513604454715,62,7,1385.0,3310.0
1513604454715,62,8,1105.0,3155.0
1513604454715,62,9,2065.0,3140.0
1513604454715,63,0,2375.0,3545.0
1513604454715,63,1,1255.0,3360.0
1513604454715,63,2,1745.0,3380.0
1513604454715,63,3,1860.0,3290.0
1513604454715,63,4,675.0,3275.0
1513604454715,63,5,1625.0,3385.0
1513604454715,63,6,775.0,3290.0
1513604454715,63,7,1385.0,3310.0
1513604454715,63,8,1105.0,3150.0
1513604454715,63,9,2065.0,3135.0
1513604454715,64,0,2375.0,3545.0
1513604454715,64,1,1255.0,3360.0
1513604454715,64,2,1750.0,3380.0
1513604454715,64,3,1865.0,3285.0
1513604454715,64,4,675.0,3270.0
1513604454715,64,5,1625.0,3385.0
1513604454715,64,6,775.0,3290.0
1513604454715,64,7,1385.0,3310.0
1513604454715,64,8,1110.0,3150.0
1513604454715,64,9,2070.0,3135.0
1513604454715,65,0,2375.0,3550.0
1513604454715,65,1,1255.0,3360.0
1513604454715,65,2,1750.0,3375.0
1513604454715,65,3,1875.0,3285.0
1513604454715,65,4,675.0,3270.0
1513604454715,65,5,1625.0,3385.0
1513604454715,65,6,775.0,3290.0
1513604454715,65,7,1385.0,3310.0
1513604454715,65,8,1115.0,3150.0
1513604454715,65,9,2070.0,3130.0
1513604454715,66,0,2375.0,3550.0
1513604454715,66,1,1260.0,3360.0
1513604454715,66,2,1755.0,3375.0
1513604454715,66,3,1880.0,3280.0
1513604454715,66,4,675.0,3275.0
1513604454715,66,5,1625.0,3385.0
1513604454715,66,6,775.0,3285.0
1513604454715,66,7,1385.0,3310.0
1513604454715,66,8,1120.0,3145.0
1513604454715,66,9,2075.0,3125.0
1513604454715,67,0,2375.0,3550.0
1513604454715,67,1,1260.0,3360.0
1513604454715,67,2,1755.0,3375.0
1513604454715,67,3,1885.0,3275.0
1513604454715,67,4,675.0,3275.0
1513604454715,67,5,1625.0,3385.0
